taskID,trialIndex,trialStart,trialEnd,RT,choice,correct,initDirection,endDirection,presenceCP,coherence,viewingDuration,probCP,timeCP,randSeedBase,fixationOn,fixationStart,targetOn,dotsOn,dotsOff,choiceTime,targetOff,fixationOff,feedbackOn,numFrames,tocDotsOn,tocDotsOff
2,584,1212004.6057287,1212007.9375727,0.61599512794055,1,1,180,0,1,36,0.4,0.5,0.2,9141,0.130474339937791,NaN,0.740643831435591,1.13047433993779,1.56863875570707,2.18463388364762,NaN,NaN,NaN,30,1.114153922,1.533847398
2,664,1212007.94037586,1212011.41091632,0.49464998790063,1,0,180,180,0,12,0.1,0.5,0.2,3777,0.132315444992855,NaN,0.725535783916712,1.72553578391671,1.82723069912754,2.32188068702817,NaN,NaN,NaN,11,1.698311963,1.802281827
2,720,1212011.41382027,1212014.72902586,0.467772826552391,1,1,180,0,1,60,0.5,0.5,0.2,1925,0.133445539046079,NaN,0.743615030543879,1.16734384419397,1.69276757305488,2.16054039960727,NaN,NaN,NaN,37,1.134937407,1.664902577
2,487,1212014.73168206,1212018.44752809,0.493435017997399,1,1,0,0,0,36,0.1,0.5,0.2,5108,0.120650228345767,NaN,0.730819719843566,1.95115870283917,2.06912534032017,2.56256035831757,NaN,NaN,NaN,11,1.920443162,2.033333243
2,228,1212018.45017539,1212021.78702865,0.543059471994638,1,1,180,0,1,60,0.4,0.5,0.2,1963,0.130062939133495,NaN,0.774130735779181,1.2155223521404,1.63710942864418,2.18016890063882,NaN,NaN,NaN,30,1.190152648,1.61769871
2,339,1212021.78972258,1212025.40624383,1.05949685606174,1,1,0,0,0,12,0.4,0.5,0.2,7749,0.128070835024118,NaN,0.738240326521918,0.992477614665404,1.41288288403302,2.47237974009477,NaN,NaN,NaN,30,0.975095935,1.380518515
2,24,1212025.40901477,1212028.32381098,0.593685114057735,0,1,180,180,0,60,0.2,0.5,0.2,5162,0.132574211340398,NaN,0.725794550264254,0.962616606615484,1.1795516887214,1.77323680277914,NaN,NaN,NaN,17,0.942789954,1.147511229
2,397,1212028.32647978,1212032.31546543,1.07805880415253,1,0,0,180,1,0,0.4,0.5,0.2,8879,0.126458231825382,NaN,0.719678570749238,1.32984806224704,1.75378364347853,2.83184244763106,NaN,NaN,NaN,30,1.304785702,1.732741748
2,32,1212032.31826801,1212035.699975,0.767076604068279,1,0,180,180,0,36,0.3,0.5,0.2,9947,0.134911572095007,NaN,0.76203021616675,1.15186072443612,1.45694547030143,2.22402207436971,NaN,NaN,NaN,23,1.12018983,1.427418026
2,636,1212035.70273992,1212038.73401063,0.543020963435993,0,1,180,180,0,60,0.3,0.5,0.2,9783,0.140268820570782,NaN,0.733489159727469,1.02162475278601,1.34459964511916,1.88762060855515,NaN,NaN,NaN,23,1.003856464,1.311944987
2,572,1212038.73664387,1212042.50857191,0.531379255233333,1,0,180,180,0,36,0.3,0.5,0.2,5808,0.124253594782203,NaN,0.683575628791004,1.78527054400183,2.09035528986715,2.62173454510048,NaN,NaN,NaN,23,1.759831698,2.064168658
2,49,1212042.51126762,1212046.07717905,0.650561029324308,1,0,0,180,1,0,0.5,0.5,0.2,7304,0.12929348833859,NaN,0.756412132410333,1.23098840354942,1.75641213241033,2.40697316173464,NaN,NaN,NaN,35,1.208792159,1.726267613
2,123,1212046.0799058,1212049.36236733,0.540487853810191,1,1,0,0,0,12,0.1,0.5,0.2,5211,0.136923227459192,NaN,0.865736786741763,1.47590627823956,1.593860181747,2.1343480355572,NaN,NaN,NaN,11,1.457116227,1.560471445
2,28,1212049.36510523,1212052.99535347,0.724403450964019,1,0,180,180,0,12,0.3,0.5,0.2,9772,0.139172898838297,NaN,0.783240695483983,1.44425764470361,1.74860277399421,2.47300622495823,NaN,NaN,NaN,24,1.422000681,1.728231933
2,39,1212052.99803936,1212057.63979826,1.08194319601171,0,1,0,180,1,12,0.4,0.5,0.2,9875,0.132596587296575,NaN,0.759715231368318,1.97998443315737,2.41438991716132,3.49633311317302,NaN,NaN,NaN,31,1.958010208,2.381992198
2,299,1212057.64265636,1212061.05774896,0.540542131755501,0,1,0,180,1,60,0.5,0.5,0.2,7528,0.125725835794583,NaN,0.735895327292383,1.19352244585752,1.71894617471844,2.25948830647394,NaN,NaN,NaN,37,1.171005362,1.690640911
2,563,1212061.06055257,1212064.42648978,0.654538851464167,1,1,0,0,0,60,0.2,0.5,0.2,1501,0.131558897672221,NaN,0.809524999232963,1.35189788066782,1.55528771108948,2.20982656255364,NaN,NaN,NaN,16,1.32603482,1.527331442
2,700,1212064.42926764,1212067.79747407,0.491725562373176,0,1,180,180,0,12,0.4,0.5,0.2,1776,0.135724844643846,NaN,0.728945183567703,1.30521636991762,1.7254425866995,2.21716814907268,NaN,NaN,NaN,30,1.28558448,1.693199977
2,510,1212067.80017973,1212071.3849597,0.439368837978691,1,0,180,180,0,24,0.3,0.5,0.2,8537,0.134191086748615,NaN,0.77825888316147,1.69351312052459,1.9985978663899,2.43796670436859,NaN,NaN,NaN,23,1.669775273,1.977923074
2,273,1212071.38776518,1212074.65299851,0.60971483704634,1,1,0,0,0,48,0.3,0.5,0.2,5104,0.139825149439275,NaN,0.766943793511018,1.20762175950222,1.51270650536753,2.12242134241387,NaN,NaN,NaN,23,1.183065105,1.49175093
2,547,1212074.65580699,1212078.09215814,0.981957152951509,0,0,0,0,0,36,0.1,0.5,0.2,25,0.142970711691305,NaN,0.736191050615162,1.21076732175425,1.31246223696508,2.29441938991658,NaN,NaN,NaN,12,1.179025337,1.291511745
2,429,1212078.09489362,1212080.99478725,0.717545644380152,1,1,0,0,0,48,0.1,0.5,0.2,3233,0.127612720243633,NaN,0.686934754252434,0.924222889821976,1.0259178050328,1.74346344941296,NaN,NaN,NaN,12,0.899912853,1.004896229
2,669,1212080.99744128,1212084.01135737,0.622914846520871,1,1,0,0,0,48,0.1,0.5,0.2,8083,0.140307523775846,NaN,0.733527862699702,1.1233583712019,1.24200243898667,1.86491728550754,NaN,NaN,NaN,12,1.106931963,1.221607289
2,108,1212084.01415202,1212087.13201721,0.561656689969823,1,1,180,0,1,60,0.4,0.5,0.2,6502,0.140730859478936,NaN,0.717002045828849,0.971239333972335,1.40653283311985,1.96818952308968,NaN,NaN,NaN,30,0.948108371,1.374038256
2,360,1212087.1348011,1212091.20267811,0.480274258414283,0,1,180,180,0,60,0.5,0.5,0.2,1893,0.133341607404873,NaN,0.709612793754786,1.92995177698322,2.43922073720023,2.91949499561451,NaN,NaN,NaN,36,1.901264638,2.406916189
2,558,1212091.20538847,1212095.0045473,1.1794761645142,1,0,180,180,0,24,0.2,0.5,0.2,6876,0.130500547355041,NaN,0.723720886278898,1.24914461513981,1.46948359813541,2.64895976264961,NaN,NaN,NaN,18,1.23284596,1.438851781
2,468,1212095.00734484,1212098.30781334,0.593988652108237,0,1,180,180,0,60,0.4,0.5,0.2,6990,0.125193603336811,NaN,0.718413942260668,1.14214275567792,1.54892241675407,2.1429110688623,NaN,NaN,NaN,30,1.116770515,1.523298171
2,256,1212098.31044905,1212101.86357594,0.992388071957976,1,0,180,180,0,12,0.2,0.5,0.2,4554,0.144123105565086,NaN,0.8898858174216,1.21191971562803,1.41530954628251,2.40769761824049,NaN,NaN,NaN,17,1.181560625,1.389615544
2,150,1212101.86623649,1212105.33379196,0.473645713878796,1,1,180,0,1,24,0.3,0.5,0.2,1225,0.130624238867313,NaN,0.757742882939056,1.52045474736951,1.84248864557594,2.31613435945474,NaN,NaN,NaN,25,1.491401168,1.82057542
2,324,1212105.33657878,1212108.43403237,0.631554249906912,0,1,180,180,0,60,0.2,0.5,0.2,2625,0.134837708668783,NaN,0.745007200166583,1.1009394035209,1.31813727784902,1.94969152775593,NaN,NaN,NaN,18,1.075147165,1.2860231
2,190,1212108.4368217,1212111.69140427,1.00614411360584,1,0,180,180,0,48,0.1,0.5,0.2,4679,0.133170071989298,NaN,0.726390410913154,0.997472386574373,1.0991673017852,2.10531141539104,NaN,NaN,NaN,11,0.969957673,1.071205185
2,101,1212111.69422481,1212115.34064864,0.879140536068007,1,0,0,180,1,24,0.4,0.5,0.2,1098,0.129898700863123,NaN,0.841763107571751,1.16379700577818,1.60079562105238,2.47993615712039,NaN,NaN,NaN,31,1.13942542,1.568748257
2,224,1212115.34336757,1212118.82861702,0.620512606343254,1,0,180,180,0,36,0.4,0.5,0.2,7099,0.13809409388341,NaN,0.731314432807267,1.29063646681607,1.71436528046615,2.33487788680941,NaN,NaN,NaN,30,1.271955579,1.687750453
2,275,1212118.83138095,1212122.25044777,0.493995397351682,1,1,0,0,0,60,0.3,0.5,0.2,6824,0.124656088883057,NaN,0.768723885528743,1.46363913989626,1.78496966231614,2.27896505966783,NaN,NaN,NaN,24,1.442277704,1.752565314
2,439,1212122.25314734,1212125.88613622,0.789949398720637,1,1,0,0,0,36,0.2,0.5,0.2,4308,0.125916283577681,NaN,0.73608577507548,1.48184848693199,1.69925072416663,2.48920012288727,NaN,NaN,NaN,18,1.457646247,1.666826341
2,13,1212125.88883467,1212129.02100268,0.615172766847536,1,1,0,0,0,0,0.2,0.5,0.2,157,0.131359008839354,NaN,0.724579347996041,1.16525731398724,1.36622399860062,1.98139676544815,NaN,NaN,NaN,16,1.132576869,1.334149413
2,749,1212129.02364379,1212133.36236437,0.890799160813913,0,0,0,0,0,24,0.3,0.5,0.2,8805,0.130241306265816,NaN,0.774309102911502,1.9946480859071,2.29973283177242,3.19053199258633,NaN,NaN,NaN,23,1.964362734,2.269372598
2,482,1212133.36519516,1212136.68008466,0.786989259300753,1,0,180,180,0,0,0.1,0.5,0.2,2171,0.127672721166164,NaN,0.94123204331845,1.26326594152488,1.38191000930965,2.1688992686104,NaN,NaN,NaN,12,1.230868375,1.346586181
2,223,1212136.68279175,1212139.88225606,0.612152946880087,0,1,0,180,1,36,0.4,0.5,0.2,7572,0.132110306760296,NaN,0.725330645684153,0.996517086401582,1.43138985382393,2.04354280070402,NaN,NaN,NaN,30,0.979782839,1.398977794
2,410,1212139.88497088,1212143.50570855,0.719190328847617,0,1,180,180,0,0,0.5,0.5,0.2,5151,0.127466536359861,NaN,0.754585180431604,1.24611060414463,1.7541238272097,2.47331415605731,NaN,NaN,NaN,35,1.216471482,1.733005511
2,656,1212143.50842104,1212149.65598365,NaN,NaN,NaN,180,180,0,36,0.5,0.5,0.2,5178,0.130294814007357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,562,1212149.65872384,1212155.79760877,NaN,NaN,NaN,180,180,0,48,0.2,0.5,0.2,5644,0.132532664807513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,383,1212155.80037094,1212161.93435767,NaN,NaN,NaN,0,0,0,60,0.2,0.5,0.2,228,0.126481092069298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,520,1212161.93745608,1212168.07662375,NaN,NaN,NaN,180,0,1,12,0.4,0.5,0.2,1456,0.124988234136254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,826,1212168.07946057,1212174.22986428,NaN,NaN,NaN,180,180,0,48,0.4,0.5,0.2,1182,0.135525894584134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,457,1212174.23264138,1212180.36608931,NaN,NaN,NaN,0,180,1,0,0.4,0.5,0.2,928,0.134846976958215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,489,1212180.36897523,1212186.50504666,NaN,NaN,NaN,0,0,0,48,0.1,0.5,0.2,2794,0.134116014931351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,750,1212186.5079642,1212192.64946111,NaN,NaN,NaN,180,0,1,24,0.3,0.5,0.2,4563,0.147566325496882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
2,262,1212192.65222784,1212196.3031306,0.485851920209825,0,1,180,180,0,48,0.2,0.5,0.2,7643,0.13890403881669,NaN,1.05415827594697,1.81687014037743,2.02025997103192,2.50611189124174,NaN,NaN,NaN,17,1.788156853,1.993037552
2,511,1212196.30581798,1212199.35407783,0.380129761528224,1,1,0,0,0,36,0.3,0.5,0.2,4728,0.130481729283929,NaN,0.791498678503558,1.19835559441708,1.52038949262351,1.90051925415173,NaN,NaN,NaN,25,1.176416218,1.491807652
2,396,1212199.35677878,1212202.3254185,0.382099057547748,0,1,180,180,0,60,0.3,0.5,0.2,7115,0.130270744906738,NaN,0.859084304189309,1.13027074490674,1.43535549053922,1.81745454808697,NaN,NaN,NaN,23,1.106585129,1.410087013
2,248,1212202.32822499,1212205.09405476,0.395524304592982,0,1,180,180,0,36,0.1,0.5,0.2,6036,0.124895920278504,NaN,0.802862022072077,1.09099761513062,1.22659083548933,1.62211514008231,NaN,NaN,NaN,12,1.074754279,1.190916005
2,358,1212205.09684796,1212208.51651276,0.430306693539023,0,1,180,180,0,48,0.5,0.5,0.2,4367,0.1359333016444,NaN,0.7461027931422,1.33982722391374,1.84706151834689,2.27736821188591,NaN,NaN,NaN,36,1.314338431,1.825005835
2,577,1212208.51932145,1212211.86697741,0.393380110617727,1,1,0,0,0,0,0.4,0.5,0.2,9433,0.136484674178064,NaN,0.72970501310192,1.37377280974761,1.79750162339769,2.19088173401542,NaN,NaN,NaN,31,1.355104781,1.771870164
2,332,1212211.86976344,1212215.22072191,0.643751572817564,0,0,180,0,1,36,0.3,0.5,0.2,3691,0.125006074551493,NaN,0.786023023771122,1.22670098999515,1.54873488820158,2.19248646101914,NaN,NaN,NaN,25,1.194893827,1.524151593
2,146,1212215.22359662,1212218.62698927,0.652980108978227,1,0,180,180,0,0,0.3,0.5,0.2,8897,0.144071893300861,NaN,0.720343079883605,1.27966511365958,1.60169901209883,2.25467912107706,NaN,NaN,NaN,25,1.258652735,1.573005733
2,883,1212218.6297907,1212221.51072576,0.354392432840541,1,1,0,0,0,36,0.4,0.5,0.2,8171,0.127709621563554,NaN,0.737879113061354,0.975167248630896,1.38194690970704,1.73633934254758,NaN,NaN,NaN,29,0.947875937,1.352997241
2,600,1212221.51354246,1212225.31378576,0.498109300155193,1,1,180,0,1,60,0.5,0.5,0.2,8537,0.125312923686579,NaN,0.921923093264922,1.61683834739961,2.15463653812185,2.65274583827704,NaN,NaN,NaN,38,1.597479585,2.122292864
2,771,1212225.31642295,1212229.29753629,0.406441676197574,1,1,0,0,0,12,0.5,0.5,0.2,9821,0.131299717584625,NaN,0.690621751360595,1.91096073435619,2.41943531064317,2.82587698684074,NaN,NaN,NaN,36,1.880116127,2.384714148
2,144,1212229.30036024,1212232.95598564,0.732152099721134,0,1,180,180,0,60,0.2,0.5,0.2,4365,0.130665431031957,NaN,0.961173905525357,1.57134339702316,1.77381385024637,2.5059659499675,NaN,NaN,NaN,18,1.540616707,1.741430452
2,559,1212232.95877622,1212236.05620047,0.525544660398737,1,1,0,0,0,36,0.2,0.5,0.2,5604,0.132350245723501,NaN,0.759468889795244,1.20014685578644,1.41797871002927,1.94352337042801,NaN,NaN,NaN,18,1.174249513,1.385969482
2,457,1212236.058845,1212239.37556809,0.513643083628267,1,1,0,0,0,0,0.4,0.5,0.2,7942,0.13102391641587,NaN,0.775091713061556,1.250115246512,1.65778159047477,2.17142467410304,NaN,NaN,NaN,29,1.220524196,1.62190973
2,529,1212239.37831869,1212242.9499237,0.45450699958019,0,1,0,180,1,0,0.5,0.5,0.2,1134,0.134935730602592,NaN,0.779003527248278,1.44002047646791,1.96544420532882,2.41995120490901,NaN,NaN,NaN,37,1.420544299,1.938795085
2,466,1212242.95262018,1212246.18450274,0.609693114412948,1,1,180,0,1,48,0.4,0.5,0.2,1848,0.136904900427908,NaN,0.747074391925707,1.05215913755819,1.47588795120828,2.08558106562123,NaN,NaN,NaN,31,1.023722146,1.450167333
2,791,1212246.1871248,1212249.90433773,0.618551368592307,1,1,0,0,0,60,0.1,0.5,0.2,8788,0.139689513714984,NaN,0.631214937428012,1.83460476784967,1.95254314225167,2.57109451084398,NaN,NaN,NaN,11,1.817059552,1.918728525
2,676,1212249.90707501,1212253.29277198,0.58707461017184,0,1,180,180,0,12,0.2,0.5,0.2,3993,0.130806897068396,NaN,0.53758655814454,1.45284079527482,1.65623062592931,2.24330523610115,NaN,NaN,NaN,18,1.427581905,1.635074304
2,492,1212253.29545639,1212256.36111126,0.600191114237532,0,1,180,180,0,60,0.1,0.5,0.2,209,0.132256275508553,NaN,0.691578309284523,1.20005288557149,1.31869695335627,1.9188880675938,NaN,NaN,NaN,12,1.175135156,1.282499126
2,781,1212256.36391092,1212259.72901574,0.815661773318425,1,1,0,0,0,0,0.1,0.5,0.2,4007,0.131596966646612,NaN,0.758715610718355,1.28413933957927,1.40278340736404,2.21844518068247,NaN,NaN,NaN,11,1.266833057,1.38329093
2,834,1212259.73168483,1212263.23499,0.464069674257189,0,1,180,180,0,24,0.5,0.5,0.2,1157,0.136656830320135,NaN,0.797673779539764,1.37394496588968,1.88241954217665,2.34648921643384,NaN,NaN,NaN,36,1.347002915,1.851995437
2,770,1212263.23773092,1212267.50547604,0.591603341512382,1,0,180,180,0,0,0.5,0.5,0.2,4222,0.122143387794495,NaN,0.800109489588067,2.02044847258367,2.52892304887064,3.12052639038302,NaN,NaN,NaN,36,1.99036104,2.499321052
2,45,1212267.50825412,1212270.70706379,0.588086201576516,0,1,0,180,1,48,0.4,0.5,0.2,5678,0.139797319658101,NaN,0.783865116303787,1.02115325187333,1.46183121786453,2.04991741944104,NaN,NaN,NaN,31,0.997459079,1.431486894
2,786,1212270.70985646,1212273.94702787,0.845125303138047,1,0,180,180,0,24,0.1,0.5,0.2,2429,0.124598016962409,NaN,0.785614965949208,1.12459801696241,1.24324208474718,2.08836738788523,NaN,NaN,NaN,11,1.106318161,1.21548778
2,99,1212273.94992314,1212277.36450698,0.590004052734002,1,1,0,0,0,12,0.4,0.5,0.2,5968,0.121857382589951,NaN,0.715077721513808,1.27439975528978,1.68235991708934,2.27236396982335,NaN,NaN,NaN,29,1.256664293,1.662288153
2,189,1212277.36722128,1212281.15080339,0.805670056957752,0,0,0,0,0,48,0.1,0.5,0.2,1510,0.130465610418469,NaN,0.774533407064155,1.70673679676838,1.82538086455315,2.63105092151091,NaN,NaN,NaN,11,1.689297885,1.797717261
2,229,1212281.15344892,1212285.05332435,0.531290005426854,1,1,0,0,0,0,0.5,0.5,0.2,2014,0.123856666265056,NaN,0.750975310336798,1.71707700518891,2.22555158147588,2.75684158690274,NaN,NaN,NaN,35,1.685847269,2.198266094
2,677,1212285.05608646,1212288.54323792,0.75707226106897,1,1,0,0,0,24,0.2,0.5,0.2,7164,0.136513928417116,NaN,0.746683419914916,1.35685291164555,1.57719189464115,2.33426415571012,NaN,NaN,NaN,17,1.338305367,1.548166174
2,621,1212288.5458726,1212291.59508468,0.838974009733647,1,1,0,0,0,48,0.2,0.5,0.2,2799,0.121305997017771,NaN,0.56198396300897,0.850119556300342,1.053509386722,1.89248339645565,NaN,NaN,NaN,17,0.820690916,1.027652972
2,659,1212291.59790451,1212295.58048661,0.381189569830894,0,1,0,180,1,60,0.5,0.5,0.2,8384,0.137071564793587,NaN,0.7133427511435,1.93368173437193,2.45910546300001,2.84029503283091,NaN,NaN,NaN,37,1.902012941,2.431028301
2,784,1212295.58313403,1212299.32185606,0.53308275854215,1,0,180,180,0,12,0.1,0.5,0.2,787,0.134834345430136,NaN,0.728054684353992,1.94839366758242,2.05008858279325,2.5831713413354,NaN,NaN,NaN,12,1.91690797,2.030296805
2,213,1212299.32473177,1212303.35760076,0.565207757754251,0,1,0,180,1,48,0.3,0.5,0.2,1724,0.139055909821764,NaN,0.766174553893507,1.98651353688911,2.3244055332616,2.88961329101585,NaN,NaN,NaN,25,1.967443545,2.29194309
2,406,1212303.3604051,1212306.84306539,0.558941528433934,1,0,180,180,0,48,0.4,0.5,0.2,9164,0.136190742254257,NaN,0.81415684404783,1.35750050214119,1.77477772999555,2.33371925842948,NaN,NaN,NaN,29,1.331892994,1.742703271
2,158,1212306.84575975,1212310.34425867,0.84272278752178,1,1,180,0,1,0,0.4,0.5,0.2,9070,0.13638721848838,NaN,0.763505862560123,1.06859060819261,1.50987214106135,2.35259492858313,NaN,NaN,NaN,30,1.051917363,1.477019121
2,438,1212310.34698095,1212313.69942104,0.926260276231915,0,1,180,180,0,24,0.2,0.5,0.2,5805,0.127002615947276,NaN,0.737172107445076,1.05936930095777,1.27713237097487,2.20339264720678,NaN,NaN,NaN,17,1.031788958,1.244782197
2,841,1212313.70211343,1212316.65145515,0.70117050386034,1,1,0,0,0,0,0.1,0.5,0.2,9730,0.125150474021211,NaN,0.718370812945068,0.972608101088554,1.09105976507999,1.79223026894033,NaN,NaN,NaN,12,0.942725308,1.058647227
2,284,1212316.65410027,1212320.37150098,0.598547427682206,1,1,180,0,1,36,0.4,0.5,0.2,3097,0.139072278747335,NaN,0.630597702460364,1.56280109216459,1.96958075324073,2.56812818092294,NaN,NaN,NaN,30,1.540057379,1.945360245
2,23,1212320.37414739,1212323.77760976,0.600417085224763,1,1,0,0,0,60,0.2,0.5,0.2,8565,0.130251970607787,NaN,0.75737061467953,1.43533671624027,1.6556756994687,2.25609278469346,NaN,NaN,NaN,18,1.414335233,1.626261816
2,265,1212323.78023093,1212327.81371407,0.79348713462241,1,0,0,180,1,0,0.3,0.5,0.2,3901,0.130439140601084,NaN,0.77450693724677,1.75755778467283,2.0965408354532,2.89002797007561,NaN,NaN,NaN,26,1.739728033,2.073152407
2,35,1212327.81651667,1212331.56671196,0.808953762287274,1,1,0,0,0,60,0.3,0.5,0.2,6761,0.128054069820791,NaN,1.02635915437713,1.48398627317511,1.78882595803589,2.59777972032316,NaN,NaN,NaN,24,1.454828776,1.756690306
2,282,1212331.56937984,1212336.23711028,0.692290512146428,0,1,180,180,0,24,0.4,0.5,0.2,4023,0.137657964369282,NaN,1.20545457466505,2.42579355766065,2.83257321850397,3.5248637306504,NaN,NaN,NaN,30,2.394537161,2.807669388
2,787,1212336.2398378,1212339.5763699,0.791035825619474,0,0,0,0,0,36,0.1,0.5,0.2,9224,0.128180170664564,NaN,0.755298814736307,1.29767169593833,1.39936661138199,2.19040243700147,NaN,NaN,NaN,11,1.266326771,1.373264887
2,106,1212339.5791428,1212343.59517127,0.5358288125135,1,1,180,0,1,48,0.4,0.5,0.2,9474,0.127894165692851,NaN,0.687216199701652,1.89060603012331,2.33128399611451,2.86711280862801,NaN,NaN,NaN,32,1.872767731,2.304055049
2,58,1212343.59780309,1212346.99561354,0.613824471598491,1,1,180,0,1,48,0.5,0.5,0.2,9133,0.126166561385617,NaN,0.736336052883416,1.10921740881167,1.63464113767259,2.24846560927108,NaN,NaN,NaN,37,1.078838749,1.604869731
2,685,1212346.99825562,1212350.73370281,0.536372926086187,1,1,0,0,0,0,0.3,0.5,0.2,7334,0.132464648457244,NaN,1.3358544788789,1.74263413995504,2.04771888558753,2.58409181167372,NaN,NaN,NaN,23,1.718173179,2.02411157
2,446,1212350.73649701,1212354.03931002,0.475192423677072,0,0,180,0,1,0,0.3,0.5,0.2,1819,0.140033151954412,NaN,0.834948406089097,1.36037213495001,1.68240603315644,2.15759845683351,NaN,NaN,NaN,26,1.328202304,1.65560546
2,167,1212354.04196392,1212357.47290389,0.407820337684825,1,1,0,0,0,60,0.4,0.5,0.2,1409,0.122701410204172,NaN,0.546430223854259,1.46168446121737,1.86848957836628,2.2763099160511,NaN,NaN,NaN,30,1.430521961,1.836053596
2,179,1212357.47570471,1212361.06055962,0.413333821808919,0,1,0,180,1,60,0.5,0.5,0.2,9312,0.146582290297374,NaN,0.739802629221231,1.50251449365169,2.02118027559482,2.43451409740373,NaN,NaN,NaN,36,1.480842772,1.990929413
2,880,1212361.06342477,1212364.95057737,0.739877294516191,0,1,180,180,0,12,0.4,0.5,0.2,319,0.128378466702998,NaN,0.80634456849657,1.58572666649707,2.00291221751831,2.74278951203451,NaN,NaN,NaN,29,1.564524702,1.970753628
2,875,1212364.95336423,1212368.38677425,0.646253749728203,1,1,0,0,0,60,0.3,0.5,0.2,8639,0.13013115990907,NaN,0.774198956554756,1.33352099033073,1.63860573619604,2.28485948592424,NaN,NaN,NaN,24,1.313147029,1.616883384
2,662,1212368.38957363,1212371.92014326,0.71664763148874,1,0,180,180,0,0,0.1,0.5,0.2,2550,0.134597090538591,NaN,0.778664887184277,1.54137675161473,1.66002081939951,2.37666845088825,NaN,NaN,NaN,12,1.519107171,1.633362023
2,413,1212371.92293549,1212376.30885699,0.752777242800221,0,0,0,0,0,24,0.5,0.5,0.2,3073,0.14360879175365,NaN,0.787676588399336,1.95716811390594,2.48259184253402,3.23536908533424,NaN,NaN,NaN,35,1.939202784,2.453792364
2,427,1212376.31150488,1212379.63102952,0.920313836308196,0,0,0,0,0,36,0.1,0.5,0.2,2421,0.127921468345448,NaN,0.788938417565078,1.12792146834545,1.24656553613022,2.16687937243842,NaN,NaN,NaN,12,1.111674075,1.217841786
2,29,1212379.63374888,1212383.85135757,0.814137746579945,1,1,0,0,0,24,0.3,0.5,0.2,5647,0.12771163880825,NaN,0.720931977964938,1.94127096096054,2.24635570682585,3.0604934534058,NaN,NaN,NaN,23,1.914570363,2.215704583
2,399,1212383.85417734,1212387.62029924,0.6829092069529,0,1,0,180,1,12,0.4,0.5,0.2,7106,0.144568696385249,NaN,0.856433103093877,1.51745005231351,1.94117886573076,2.62408807268366,NaN,NaN,NaN,31,1.48799804,1.915311835
2,897,1212387.62309225,1212391.90713759,0.58104228740558,1,1,0,0,0,48,0.5,0.5,0.2,882,0.121419488452375,NaN,0.833283895161003,2.0536228781566,2.56209745444357,3.14313974184915,NaN,NaN,NaN,36,2.028906264,2.53314068
2,518,1212391.90983278,1212395.39205223,0.604733739048243,0,1,180,180,0,0,0.4,0.5,0.2,8173,0.122784479754046,NaN,1.02108956454322,1.30922515783459,1.7317019936163,2.33643573266454,NaN,NaN,NaN,29,1.291041049,1.698926383
2,196,1212395.39471848,1212398.36509143,0.581641387660056,1,0,180,180,0,12,0.2,0.5,0.2,261,0.145151018165052,NaN,0.789218814810738,1.02650695038028,1.22989678080194,1.81153816846199,NaN,NaN,NaN,17,0.994302544,1.200237149
2,726,1212398.36788021,1212401.16523251,0.626991611672565,1,0,180,180,0,24,0.1,0.5,0.2,2198,0.138091120636091,NaN,0.680464002070948,0.917752137640491,1.01944705285132,1.64643866452388,NaN,NaN,NaN,12,0.886221483,0.996302209
2,736,1212401.16787639,1212404.27065743,0.442694151774049,1,0,180,180,0,12,0.2,0.5,0.2,9949,0.1347038988024,NaN,0.778771695215255,1.30419542407617,1.50758525473066,1.95027940650471,NaN,NaN,NaN,16,1.281359906,1.482159651
2,290,1212404.2734567,1212407.53923407,0.376646891003475,1,0,180,180,0,0,0.5,0.5,0.2,4817,0.146947677247226,NaN,0.774066321318969,1.23169343988411,1.74016801617108,2.11681490717456,NaN,NaN,NaN,35,1.204563079,1.712656714
2,758,1212407.5420548,1212410.82443458,0.22378142690286,1,0,180,180,0,0,0.4,0.5,0.2,3387,0.132639976916835,NaN,0.691962010692805,1.50552133284509,1.91251565353014,2.136297080433,NaN,NaN,NaN,29,1.475708334,1.880612761
2,211,1212410.82715598,1212414.29821412,0.559724993770942,1,1,0,0,0,36,0.3,0.5,0.2,7779,0.135889098746702,NaN,0.729109437670559,1.44097384437919,1.7633713434916,2.32309633726254,NaN,NaN,NaN,23,1.415026582,1.731519995
2,862,1212414.30100121,1212417.74963061,0.678527056705207,1,0,180,180,0,48,0.2,0.5,0.2,265,0.136982299620286,NaN,0.814948401413858,1.3915529823862,1.61074896575883,2.28927602246404,NaN,NaN,NaN,17,1.370659636,1.576092494
